Country,State,City,Station,Monitering Board,Latitude,Longitude,Pollutant_id,Pollutant_min,Pollutant_max,Pollutant_avg,AQI range,Concern level
India,Odisha,Barbil,"Forest Office, Barbil  ", OSPCB,22.1166054,85.3945546,SO2,4,82,22,36.66666667,Good
India,Rajasthan,Churu,"Subash Chowk, Churu  ", RSPCB,28.296139,74.961696,CO,4,68,13,21.66666667,Good
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara  ", RSPCB,25.339605,74.618883,SO2,4,14,8,13.33333333,Good
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu  ", RSPCB,28.108988,75.386577,SO2,4,8,6,10,Good
India,Rajasthan,Barmer,"Railway Colony, Barmer  ", RSPCB,25.747299,71.393989,SO2,4,12,6,10,Good
India,Rajasthan,Kota,"Shrinath Puram, Kota  ", RSPCB,25.14389,75.821256,NH3,4,7,6,10,Good
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow  ", UPPCB,26.766433,80.927299,NO2,4,5,4,6.666666667,Good
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad  ", UPPCB,28.849399,78.742362,NH3,4,4,4,6.666666667,Good
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol  ", WBPCB,23.616515,87.119133,OZONE,4,21,12,20,Good
India,Bihar,Gaya,"SFTI Kusdihra, Gaya  ", BSPCB,24.762518,84.982348,CO,5,28,11,18.33333333,Good
India,Bihar,Purnia,"Mariam Nagar, Purnia  ", BSPCB,25.366336,87.117468,NO2,5,7,6,10,Good
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad  ", IITM,23.076793,72.627874,SO2,5,12,7,11.66666667,Good
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad  ", IITM,23.076793,72.627874,CO,5,35,8,13.33333333,Good
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar  ", GPCB,21.613267,73.010555,NH3,5,9,8,13.33333333,Good
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar  ", Nexteng Enviro,21.755417,72.139056,OZONE,5,23,18,30,Good
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri  ", HSPCB,28.593883,76.270653,NH3,5,8,6,10,Good
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad  ", IITM,23.107969,72.574648,NH3,5,8,6,10,Good
India,Gujarat,Surat,"Science Center, Surat  ", SMC,21.170046,72.795405,NO2,5,25,12,20,Good
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru  ", CPCB,12.9135218,77.5950804,NH3,5,7,6,10,Good
India,Maharashtra,Dhule,"Deopur, Dhule  ", MPCB,20.918946,74.776388,NO2,5,19,12,20,Good
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon  ", MPCB,21.001264,75.565602,OZONE,5,75,60,100,Satisfactory
India,Maharashtra,Jalna,"Old MIDC, Jalna  ", MPCB,19.854616,75.905894,NO2,5,51,27,45,Good
India,Madhya Pradesh,Indore,"Airport Area, Indore  ", IMC,22.7289,75.8076,OZONE,5,8,8,13.33333333,Good
India,Maharashtra,Nagpur,"Mahal, Nagpur  ", MPCB,21.14472,79.107595,OZONE,5,37,31,51,Satisfactory
India,Maharashtra,Thane,"Upvan Fort, Thane  ", MPCB,19.222279,72.957979,NH3,5,8,6,10,Good
India,Punjab,Patiala,"Model Town, Patiala  ", PPCB,30.349388,76.366642,SO2,5,35,12,20,Good
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar  ", OSPCB,20.34652,85.8163,NH3,5,8,6,10,Good
India,Uttar_Pradesh,Agra,"Rohta, Agra  ", UPPCB,27.106972,78.000111,NH3,5,6,6,10,Good
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad  ", TSPCB,17.585705,78.126199,NH3,5,6,5,8.333333333,Good
India,Rajasthan,Tonk,"Shastri Nagar, Tonk  ", RSPCB,26.159933,75.780517,OZONE,5,78,62,104.4137931,Moderate
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj  ", UPPCB,25.425602,81.917152,NH3,5,5,5,8.333333333,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol  ", WBPCB,23.697936,86.944395,NO2,5,62,26,43.33333333,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol  ", WBPCB,23.697936,86.944395,SO2,5,11,7,11.66666667,Good
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur  ", BSPCB,25.251013,86.989001,NO2,5,18,10,16.66666667,Good
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala  ", APPCB,13.67,79.35,SO2,5,23,9,15,Good
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal  ", CECB,22.118125,83.140608,NH3,5,5,5,8.333333333,Good
India,Delhi,Delhi,"Alipur, Delhi  ", DPCC,28.815329,77.15301,SO2,5,11,7,11.66666667,Good
India,Delhi,Delhi,"Bawana, Delhi  ", DPCC,28.7762,77.051074,NO2,5,66,19,31.66666667,Good
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad  ", IITM,23.023389,72.515201,OZONE,5,41,34,56.06896552,Satisfactory
India,Delhi,Delhi,"Pusa, Delhi  ", DPCC,28.639652,77.146275,SO2,5,28,13,21.66666667,Good
India,Maharashtra,Nashik,"Gangapur Road, Nashik  ", MPCB,20.0073285,73.7762427,NO2,5,5,5,8.333333333,Good
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur  ", RSPCB,26.268249,73.0193853,CO,5,50,25,41.66666667,Good
India,TamilNadu,Chennai,"Royapuram, Chennai  ", TNPCB,13.1036,80.2909,SO2,5,7,6,10,Good
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad  ", TSPCB,17.540891,78.358528,SO2,5,10,8,13.33333333,Good
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad  ", TSPCB,17.470431,78.566959,NH3,5,7,7,11.66666667,Good
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur  ", UPPCB,26.428282,80.327067,NH3,5,5,5,8.333333333,Good
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow  ", CPCB,26.906111,80.948222,SO2,5,16,8,13.33333333,Good
India,West_Bengal,Howrah,"Ghusuri, Howrah  ", WBPCB,22.611968,88.347422,SO2,5,14,9,15,Good
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata  ", WBPCB,22.58157048,88.41002457,NH3,5,6,5,8.333333333,Good
India,Bihar,Chhapra,"Darshan Nagar, Chhapra  ", BSPCB,25.7808257,84.7446768,NH3,5,13,9,15,Good
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun  ", APSPCB,27.103358,93.679645,OZONE,5,6,6,10,Good
India,Bihar,Begusarai,"Lohiyanagar, Begusarai  ", BSPCB,25.42742023,86.13886079,NO2,5,12,8,13.33333333,Good
India,Delhi,Delhi,"Sirifort, Delhi  ", CPCB,28.5504249,77.2159377,OZONE,5,22,21,35,Good
India,Karnataka,Bengaluru,"Peenya, Bengaluru  ", CPCB,13.0270199,77.494094,SO2,5,15,10,16.66666667,Good
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram  ", IMD,28.422681,77.148944,OZONE,5,63,41,67.89655172,Satisfactory
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur  ", JMC,23.163174,79.973061,SO2,5,7,6,10,Good
India,Maharashtra,Mumbai,"Sewri, Mumbai  ", BMC,19.000084,72.85673,NH3,5,40,18,30,Good
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad  ", MPCB,18.616318,73.765797,NH3,5,7,6,10,Good
India,Odisha,Suakati,"OMC Colony, Suakati  ", OSPCB,21.606865,85.510538,OZONE,5,93,93,207.8275862,Poor
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi  ", RSPCB,28.207266,76.829265,SO2,5,34,11,18.33333333,Good
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar  ", OSPCB,21.6439,85.599355,NH3,5,5,5,8.333333333,Good
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur  ", RSPCB,24.5886166,73.6321397,NH3,5,8,6,10,Good
India,Rajasthan,Kota,"Shrinath Puram, Kota  ", RSPCB,25.14389,75.821256,SO2,5,12,8,13.33333333,Good
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi  ", UPPCB,25.4547,78.6039,NO2,5,8,6,10,Good
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur  ", UPPCB,26.509954,80.249612,NH3,5,5,5,8.333333333,Good
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow  ", CPCB,26.8458805,80.9365541,OZONE,5,26,18,30,Good
India,Uttarakhand,Dehradun,"Doon University, Dehradun  ", UKPCB,30.269444,78.044167,OZONE,5,60,45,74.65517241,Satisfactory
India,West_Bengal,Howrah,"Botanical Garden, Howrah  ", WBPCB,22.554954,88.292568,OZONE,5,23,16,26.66666667,Good
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor  ", APPCB,13.20488,79.097889,NH3,5,6,6,10,Good
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur  ", APPCB,14.675886,77.593027,PM2.5,5,427,93,207.8275862,Poor
India,Bihar,Patna,"Samanpura, Patna  ", BSPCB,25.596727,85.085624,NH3,5,6,5,8.333333333,Good
India,Delhi,Delhi,"Sonia Vihar, Delhi  ", DPCC,28.710508,77.249485,SO2,5,19,9,15,Good
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi  ", DPCC,28.531346,77.190156,NH3,5,7,6,10,Good
India,Haryana,Faridabad,"Sector 30, Faridabad  ", HSPCB,28.4417,77.3217,SO2,5,6,6,10,Good
India,Haryana,Panchgaon,"Amity University, Panchgaon  ", IITM,28.3153,76.9143,PM10,5,53,24,40,Good
India,Maharashtra,Amravati,"Shivneri Colony, Amravati  ", MPCB,20.9402359,77.7895248,NO2,5,29,16,26.66666667,Good
India,Maharashtra,Badlapur,"Katrap, Badlapur  ", MPCB,19.16485,73.23409,SO2,5,19,10,16.66666667,Good
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur  ", MPCB,17.6336264,75.9132495,SO2,5,17,11,18.33333333,Good
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar  ", MPCB,19.235581,73.159121,SO2,5,13,8,13.33333333,Good
India,Punjab,Amritsar,"Golden Temple, Amritsar  ", PPCB,31.62,74.876512,NH3,5,8,6,10,Good
India,Rajasthan,Kota,"Dhanmandi, Kota  ", RSPCB,25.16409,75.858137,OZONE,5,86,57,94.93103448,Satisfactory
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer  ", RSPCB,26.912329,70.909168,SO2,5,13,7,11.66666667,Good
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu  ", RSPCB,28.108988,75.386577,NH3,5,10,8,13.33333333,Good
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur  ", UPPCB,28.725645,77.749675,OZONE,5,65,43,71.27586207,Satisfactory
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan  ", UPPCB,27.571409,77.655757,NH3,5,9,7,11.66666667,Good
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj  ", UPPCB,25.44919916,81.82735986,NO2,5,5,5,8.333333333,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol  ", WBPCB,23.697936,86.944395,OZONE,5,57,41,67.89655172,Satisfactory
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad  ", UPPCB,28.802625,78.753728,NH3,5,6,6,10,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia  ", WBPCB,22.06047,88.109737,NH3,5,6,6,10,Good
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram  ", APPCB,16.9872867,81.7363176,NH3,5,7,6,10,Good
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh  ", CPCC,30.735567,76.775714,OZONE,5,102,56,93.24137931,Satisfactory
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai  ", CECB,21.224231,81.40835,OZONE,5,17,15,25,Good
India,Delhi,Delhi,"Punjabi Bagh, Delhi  ", DPCC,28.674045,77.131023,SO2,5,26,12,20,Good
India,Karnataka,Dharwad,"Kalabhavan, Dharwad  ", KSPCB,15.459706,75.008381,NH3,5,6,5,8.333333333,Good
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal  ", MPPCB,23.264759,77.381568,NH3,5,7,6,10,Good
India,Maharashtra,Pune,"Katraj Dairy, Pune  ", MPCB,18.45445,73.854155,NH3,5,11,9,15,Good
India,Maharashtra,Pune,"Panchawati_Pashan, Pune  ", IITM,18.536457,73.805454,CO,5,44,22,36.66666667,Good
India,Maharashtra,Nashik,"MIDC Ambad, Nashik  ", MPCB,19.95022,73.73148,OZONE,5,56,48,79.72413793,Satisfactory
India,Odisha,Rourkela,"Raghunathpali, Rourkela  ", OSPCB,22.220833,84.809444,SO2,5,7,6,10,Good
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh  ", RSPCB,24.892047,74.623527,SO2,5,130,48,79.72413793,Satisfactory
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer  ", RSPCB,26.912329,70.909168,NH3,5,9,7,11.66666667,Good
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur  ", RSPCB,24.5886166,73.6321397,SO2,5,11,8,13.33333333,Good
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad  ", TSPCB,17.5184,78.278777,SO2,5,27,11,18.33333333,Good
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad  ", UPPCB,28.840739,78.697531,NH3,5,8,6,10,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol  ", WBPCB,23.697936,86.944395,NH3,5,6,5,8.333333333,Good
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur  ", WBPCB,23.508764,87.35444,SO2,5,33,8,13.33333333,Good
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun  ", APSPCB,27.103358,93.679645,NO2,6,7,7,11.66666667,Good
India,Assam,Nalbari,"Bata Chowk, Nalbari  ", PCBA,26.446912,91.439057,NH3,6,6,6,10,Good
India,Bihar,Saharsa,"Police Line, Saharsa  ", BSPCB,25.892357,86.590325,NO2,6,10,7,11.66666667,Good
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi  ", DPCC,28.611281,77.237738,SO2,6,39,13,21.66666667,Good
India,Bihar,Patna,"Muradpur, Patna  ", BSPCB,25.619651,85.147382,NO2,6,8,7,11.66666667,Good
India,Delhi,Delhi,"Nehru Nagar, Delhi  ", DPCC,28.56789,77.250515,NH3,6,10,8,13.33333333,Good
India,Delhi,Delhi,"Nehru Nagar, Delhi  ", DPCC,28.56789,77.250515,SO2,6,109,22,36.66666667,Good
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur  ", KSPCB,13.428828,77.731418,CO,6,21,13,21.66666667,Good
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru  ", KSPCB,13.377516,77.099072,NH3,6,6,6,10,Good
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad  ", MPCB,19.863756,75.321188,SO2,6,44,25,41.66666667,Good
India,Maharashtra,Mumbai,"Kurla, Mumbai  ", MPCB,19.0863,72.8888,NO2,6,10,8,13.33333333,Good
India,Odisha,Suakati,"OMC Colony, Suakati  ", OSPCB,21.606865,85.510538,NH3,6,6,6,10,Good
India,Punjab,Patiala,"Model Town, Patiala  ", PPCB,30.349388,76.366642,NH3,6,7,6,10,Good
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur  ", RSPCB,23.837789,73.714926,NH3,6,9,7,11.66666667,Good
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi  ", UPPCB,25.262326,82.995408,PM2.5,6,140,68,124.8965517,Moderate
India,West_Bengal,Kolkata,"Ballygunge, Kolkata  ", WBPCB,22.5367507,88.3638022,NH3,6,19,9,15,Good
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata  ", WBPCB,22.627847,88.380669,OZONE,6,50,39,64.51724138,Satisfactory
India,West_Bengal,Kolkata,"Victoria, Kolkata  ", WBPCB,22.5448082,88.3403691,OZONE,6,60,41,67.89655172,Satisfactory
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur  ", BSPCB,26.1209,85.3647,OZONE,6,20,16,26.66666667,Good
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh  ", CPCC,30.735567,76.775714,SO2,6,14,9,15,Good
India,Delhi,Delhi,"Ashok Vihar, Delhi  ", DPCC,28.695381,77.181665,OZONE,6,111,75,148.7931034,Moderate
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar  ", IITM,23.163798,72.677768,NH3,6,19,10,16.66666667,Good
India,Delhi,Delhi,"NSIT Dwarka, Delhi  ", CPCB,28.60909,77.0325413,NH3,6,10,7,11.66666667,Good
India,Haryana,Gurugram,"Teri Gram, Gurugram  ", HSPCB,28.4275,77.1465,SO2,6,61,20,33.33333333,Good
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati  ", MPCB,20.939198,77.765701,NO2,6,53,20,33.33333333,Good
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai  ", IITM,19.053536,72.84643,OZONE,6,71,48,79.72413793,Satisfactory
India,Maharashtra,Mumbai,"Mazgaon, Mumbai  ", IITM,18.96702,72.84214,OZONE,6,80,71,135.137931,Moderate
India,Maharashtra,Nashik,"Hirawadi, Nashik  ", MPCB,20.021503,73.813844,NO2,6,36,17,28.33333333,Good
India,Maharashtra,Nashik,"Hirawadi, Nashik  ", MPCB,20.021503,73.813844,OZONE,6,74,66,118.0689655,Moderate
India,Maharashtra,Pune,"Bhosari, Pune  ", IITM,18.640051,73.848956,NO2,6,15,11,18.33333333,Good
India,Maharashtra,Virar,"Bolinj, Virar  ", MPCB,19.445821,72.7988231,SO2,6,26,13,21.66666667,Good
India,Odisha,Baripada,"Meher Colony, Baripada  ", OSPCB,21.941841,86.728318,SO2,6,36,12,20,Good
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar  ", RSPCB,29.931624,73.864511,OZONE,6,145,95,214.6551724,Poor
India,Uttar_Pradesh,Agra,"Manoharpur, Agra  ", UPPCB,27.23711,78.01936,OZONE,6,6,6,10,Good
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja  ", UPPCB,28.2348927,77.8683002,NO2,6,7,7,11.66666667,Good
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad  ", UPPCB,28.856664,78.772638,NH3,6,6,6,10,Good
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad  ", UPPCB,28.757294,77.278792,NO2,6,34,11,18.33333333,Good
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj  ", UPPCB,25.494,81.863,OZONE,6,20,15,25,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur  ", UKPCB,29.2124114,78.9611753,NH3,6,11,10,16.66666667,Good
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol  ", WBPCB,23.616515,87.119133,NH3,6,9,7,11.66666667,Good
India,West_Bengal,Howrah,"Dasnagar, Howrah  ", WBPCB,22.6025571,88.3105664,NH3,6,8,7,11.66666667,Good
India,Bihar,Motihari,"Gandak Colony, Motihari  ", BSPCB,26.63086,84.90051,NO2,6,10,7,11.66666667,Good
India,Bihar,Arrah,"New DM Office, Arrah  ", BSPCB,25.5626095,84.663264,NO2,6,7,7,11.66666667,Good
India,Delhi,Delhi,"Chandni Chowk, Delhi  ", IITM,28.656756,77.227234,NH3,6,11,9,15,Good
India,Chhattisgarh,Korba,"Rampur, Korba  ", CECB,22.368195,82.746431,SO2,6,17,11,18.33333333,Good
India,Delhi,Delhi,"Aya Nagar, Delhi  ", IMD,28.4706914,77.1099364,OZONE,6,74,59,98.31034483,Satisfactory
India,Delhi,Delhi,"Narela, Delhi  ", DPCC,28.822836,77.101981,NH3,6,8,7,11.66666667,Good
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi  ", DPCC,28.58028,77.233829,SO2,6,36,12,20,Good
India,Haryana,Panchgaon,"Amity University, Panchgaon  ", IITM,28.3153,76.9143,PM2.5,6,58,24,40,Good
India,Haryana,Panchgaon,"Amity University, Panchgaon  ", IITM,28.3153,76.9143,NH3,6,13,9,15,Good
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru  ", KSPCB,12.938539,77.5901,CO,6,31,14,23.33333333,Good
India,Karnataka,Bengaluru,"Peenya, Bengaluru  ", CPCB,13.0270199,77.494094,CO,6,30,13,21.66666667,Good
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru  ", KSPCB,12.990328,77.5431385,SO2,6,6,6,10,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul  ", HSPCB,28.060249,76.113115,NH3,6,17,11,18.33333333,Good
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal  ", MPPCB,23.233584,77.400574,NH3,6,7,7,11.66666667,Good
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior  ", MPPCB,26.259242,78.216432,NH3,6,13,8,13.33333333,Good
India,Madhya Pradesh,Indore,"Residency Area, Indore  ", IMC,22.7084,75.8815,OZONE,6,9,8,13.33333333,Good
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior  ", MPPCB,26.259242,78.216432,SO2,6,11,8,13.33333333,Good
India,Maharashtra,Mumbai,"Sion, Mumbai  ", MPCB,19.047,72.8746,NH3,6,7,6,10,Good
India,Maharashtra,Boisar,"Khaira, Boisar  ", MPCB,19.786089,72.757971,OZONE,6,77,64,111.2413793,Moderate
India,Maharashtra,Mumbai,"Borivali East, Mumbai  ", IITM,19.23241,72.86895,NH3,6,10,7,11.66666667,Good
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur  ", MPCB,21.152875,79.0517531,SO2,6,52,19,31.66666667,Good
India,Punjab,Rupnagar,"Ratanpura, Rupnagar  ", Ambuja Cements,31.0325454,76.5623046,SO2,6,74,15,25,Good
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi  ", RSPCB,28.207266,76.829265,NH3,6,9,7,11.66666667,Good
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur  ", RSPCB,26.215415,73.070156,NH3,6,14,9,15,Good
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur  ", UPPCB,28.725645,77.749675,NH3,6,9,7,11.66666667,Good
India,West_Bengal,Kolkata,"Jadavpur, Kolkata  ", WBPCB,22.49929,88.36917,NH3,6,22,11,18.33333333,Good
India,Assam,Guwahati,"LGBI Airport, Guwahati  ", PCBA,26.10887,91.589544,SO2,6,18,11,18.33333333,Good
India,Bihar,Hajipur,"Industrial Area, Hajipur  ", BSPCB,25.697189,85.2459,SO2,6,9,7,11.66666667,Good
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi  ", CPCB,28.6811736,77.3025234,NH3,6,14,10,16.66666667,Good
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai  ", CECB,21.194815,81.31477,SO2,6,7,6,10,Good
India,Delhi,Delhi,"Anand Vihar, Delhi  ", DPCC,28.647622,77.315809,NH3,6,15,11,18.33333333,Good
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh  ", HSPCB,28.6701,76.9254,SO2,6,7,7,11.66666667,Good
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar  ", IITM,23.163798,72.677768,SO2,6,13,9,15,Good
India,Delhi,Delhi,"Sonia Vihar, Delhi  ", DPCC,28.710508,77.249485,NH3,6,30,11,18.33333333,Good
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad  ", IITM,23.041137,72.456691,SO2,6,10,8,13.33333333,Good
India,Delhi,Delhi,"Najafgarh, Delhi  ", DPCC,28.570173,76.933762,OZONE,6,193,124,303.3023256,Very Poor
India,Delhi,Delhi,"Vivek Vihar, Delhi  ", DPCC,28.672342,77.31526,NH3,6,8,7,11.66666667,Good
India,Delhi,Delhi,"Wazirpur, Delhi  ", DPCC,28.699793,77.165453,SO2,6,16,13,21.66666667,Good
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad  ", MPCB,19.87562,75.38731,OZONE,6,58,51,84.79310345,Satisfactory
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram  ", Kerala PCB,8.5637,76.8865,NO2,6,7,6,10,Good
India,Madhya Pradesh,Indore,"Airport Area, Indore  ", IMC,22.7289,75.8076,CO,6,24,6,10,Good
India,Maharashtra,Boisar,"Khaira, Boisar  ", MPCB,19.786089,72.757971,SO2,6,53,13,21.66666667,Good
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai  ", MPCB,19.008751,73.01662,NH3,6,6,6,10,Good
India,Maharashtra,Thane,"Upvan Fort, Thane  ", MPCB,19.222279,72.957979,SO2,6,33,20,33.33333333,Good
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar  ", MPCB,19.235581,73.159121,OZONE,6,87,54,89.86206897,Satisfactory
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar  ", OSPCB,21.8004996,83.8396977,NH3,6,6,6,10,Good
India,Punjab,Amritsar,"Golden Temple, Amritsar  ", PPCB,31.62,74.876512,NO2,6,47,20,33.33333333,Good
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh  ", PPCB,30.649961,76.331442,NH3,6,6,6,10,Good
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai  ", CPCB,13.0052189,80.2398125,SO2,6,8,7,11.66666667,Good
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur  ", RSPCB,26.215415,73.070156,NO2,6,71,20,33.33333333,Good
India,Rajasthan,Kota,"Nayapura, Kota  ", RSPCB,25.196024,75.855668,SO2,6,9,7,11.66666667,Good
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow  ", UPPCB,26.86812,81.005119,NO2,6,8,7,11.66666667,Good
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad  ", TSPCB,17.544899,78.486949,SO2,6,16,8,13.33333333,Good
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj  ", UPPCB,25.425602,81.917152,NO2,6,6,6,10,Good
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol  ", WBPCB,23.618183,87.105718,SO2,6,13,9,15,Good
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur  ", BSPCB,26.11442,85.39813,SO2,6,11,7,11.66666667,Good
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram  ", APPCB,16.9872867,81.7363176,SO2,6,24,14,23.33333333,Good
India,Assam,Nagaon,"Christianpatty, Nagaon  ", PCBA,26.349082,92.68449,OZONE,6,20,10,16.66666667,Good
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh  ", CPCC,30.735567,76.775714,NH3,6,19,15,25,Good
India,Delhi,Delhi,"Mandir Marg, Delhi  ", DPCC,28.636429,77.201067,OZONE,6,171,120,300,Poor
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera  ",  HSPCB,28.2068,76.7997,SO2,6,7,7,11.66666667,Good
India,Karnataka,Yadgir,"Collector Office, Yadgir  ", KSPCB,16.7602,77.1428,NO2,6,39,11,18.33333333,Good
